route_id,nombre_punto_interes,lat,long,val_descripcion,cast_descripcion,eng_descripcion,images
16,Torres dels Serrans,-0.3760339,39.47915,"Les Torres dels Serrans van ser construïdes en el S. XIV. Com les de Quart, es van conservar íntegres quan es va produir la destrucció de la muralla cristiana en el S. XIX, gràcies a l’ús que es feia d’elles com a presó. És un monument emblemàtic de la ciutat, des del qual sol fer-se la Crida per a les Falles, l’inici oficial de la festa, amb la presència de les principals autoritats. Visita obligada del nostre centre històric que des de la seua zona més alta ofereix unes vistes úniques de la ciutat.","Las Torres de los Serranos fueron construidas en el S. XIV. Como las de Quart, se conservaron íntegros cuando se produjo la destrucción de la muralla cristiana en el S. XIX, gracias al uso que se hacía de ellas como prisión. Es un monumento emblemático de la ciudad, desde el cual suele hacerse el Llamamiento para las Fallas, el inicio oficial de la fiesta, con la presencia de las principales autoridades. Visita obligada de nuestro centro histórico que desde su zona más alta ofrece unas vistas únicas de la ciudad.","The Torres de los Serranos were built in the 14th century. Like those of Quart, they were preserved intact when the Christian wall was destroyed in the 19th century, thanks to the use made of them as a prison. It is an emblematic monument of the city, from which the Call for Fallas is usually made, the official start of the festival, with the presence of the main authorities. An obligatory visit to our historic center which, from its highest point, offers unique views of the city.",None
16,Palau de Benicarló,-0.3747706,39.477894,"Pel Carrer Nàquera i la dels Sabaters arribem en un parell de minuts fins a la Plaça de Sant Lorenzo, lloc de la nostra següent parada. Admirem el Palau de Benicarló o Palacio dels Borja, del S. XV, mansió aristocràtica que barreja l’estil gòtic valencià i renaixentista. Avui dia és la seu de les Corts Valencianes.","Por la Calle Náquera y la de los Zapateros llegamos en un par de minutos hasta la Plaza de San Lorenzo, lugar de nuestra siguiente parada. Admiramos el Palacio de Benicarló o Palacio de Borja, del S. XV, mansión aristocrática que mezcla el estilo gótico valenciano y renacentista. Hoy en día es la sede de las Cortes Valencianas.","Through Calle Náquera and Calle de los Zapateros we arrive in a couple of minutes at Plaza de San Lorenzo, the place of our next stop. We admire the Palacio de Benicarló or Palacio de Borja, from the 15th century, an aristocratic mansion that mixes the Valencian Gothic and Renaissance styles. Today it is the seat of the Valencian Courts.",None
16,Palau del Marquès de Scala,-0.3761063,39.476776,"En la Plaça de Manises, que dista tan sol tres o quatre minuts de l’anterior, i a la qual arribem vorejant la Plaça de la Verge, es troba el Palau del Marquès de Scala, edifici del S. XVI. Àdhuc més antic és el Palau de Batlia, del S. XV, que trobem en la mateixa plaça i que serveix de seu per a la Diputació de València.","En la Plaza de Manises, que dista tan solo tres o cuatro minutos del anterior, y a la cual llegamos bordeando la Plaza de la Virgen, se encuentra el Palacio del Marqués de Scala, edificio del S. XVI. Aun más antiguo es el Palacio de Batlia, del S. XV, que encontramos en la misma plaza y que sirve de sede para la Diputación de València.","In the Plaza de Manises, which is only three or four minutes from the previous one, and which we reached by bordering the Plaza de la Virgen, is the Palace of the Marquis of Scala, a building from the 16th century. Even older is the Palacio de Batlia, from the 15th century, which we find in the same square and which serves as the headquarters for the Diputación de València.",None
16,Palau de la Generalitat,-0.3766589,39.476707,"Molt prop d’est, en l’encreuament amb la veïna i bulliciosa Carrer de Cavallers, es troba el nostre monument administratiu més significatiu. El Palau de la Generalitat Valenciana, la seu del nostre govern autonòmic, és un edifici gòtic del S. XV que també mostra reformes renaixentistes.","Mucho cerca de este, en el cruce con la vecina y bulliciosa Calle de Caballeros, se encuentra nuestro monumento administrativo más significativo. El Palau de la Generalitat Valenciana, la sede de nuestro gobierno autonómico, es un edificio gótico del S. XV que también muestra reformas renacentistas.","Very close to this, at the intersection with the neighboring and bustling Calle de Caballeros, is our most significant administrative monument. The Palau de la Generalitat Valenciana, the seat of our autonomous government, is a Gothic building from the 15th century that also shows Renaissance reforms.",None
16,Basílica de la Verge dels Desemparats,-0.3748765,39.476307,"Des d’aquest punt ja albirem la Plaça de la Verge, la plaça per als vianants més gran i popular de València, on es troba la Basílica de la Verge dels Desemparats, del S. XVII.Aquest santuari dedicat a la patrona de la ciutat va ser construït sobre el Fòrum romà de la ciutat de València. És en aquesta plaça on es realitza la famosa Ofrena de Flors a la Verge durant les Falles. Sens dubte pot ser un bon lloc per a reposar forces en alguna de les seues atractives terrasses abans de seguir cap a la nostra següent destinació.","Desde este punto ya divisamos la Plaza de la Virgen, la plaza peatonal más grande y popular de València, donde se encuentra la Basílica de la Virgen de los Desamparados, del S. XVII. Este santuario dedicado a la patrona de la ciudad fue construido sobre el Foro romano de la ciudad de València. Es en esta plaza donde se realiza la famosa Ofrenda de Flores a la Virgen durante las Fallas. Sin duda puede ser un buen lugar para reposar fuerzas en alguna de sus atractivas terrazas antes de seguir hacia nuestro siguiente destino.","From this point we can already see the Plaza de la Virgen, the largest and most popular pedestrian square in Valencia, where the Basilica of the Virgen de los Desamparados, from the 17th century, is located. This sanctuary dedicated to the patron saint of the city was built on the Roman Forum of the city of Valencia. It is in this square where the famous Offering of Flowers to the Virgin is made during the Fallas. Without a doubt, it can be a good place to rest your strength in one of its attractive terraces before continuing on to our next destination.",None
16,Catedral i Micalet,-0.3751877,39.47554,"Al costat de la Plaça de la Verge es troba la Catedral de València, seu del Arzobispado, dedicada a l’Asunción de María. Va ser construïda en estil gòtic valencià i els segles li van ser aportant altres elements del renaixement, barroc i neoclàssic. Del seu interior destaquem la Capella del Sant Calze i la col·lecció de pintura renaixentista italiana. La seua entrada principal barroca o Porta dels Ferros dóna a la Plaça de la Reina. I per a arribar fins a ella passarem per sota de la seua torre campanar del Micalet, una de les construccions més populars de València que pot visitar-se pujant la seua famosa escala de caragol. Allà dalt, a 207 graons del sòl, ens esperen unes meravelloses vistes de la ciutat.","Junto a la Plaza de la Virgen se encuentra la Catedral de València, sede del Arzobispado, dedicada en el Asunción de María. Fue construida en estilo gótico valenciano y los siglos le fueron aportando otros elementos del renacimiento, barroco y neoclásico. De su interior destacamos la Capilla del Santo Cáliz y la colección de pintura renacentista italiana. Su entrada principal barroca o Puerta de los Hierros da en la Plaza de la Reina. Y para llegar hasta ella pasaremos por debajo de su torre campanario del Micalet, una de las construcciones más populares de València que puede visitarse subiendo su famosa escala de caracol. Allí arriba, a 207 escalones del suelo, nos esperan unas maravillosas vistas de la ciudad.","Next to the Plaza de la Virgen is the Cathedral of Valencia, seat of the Archbishopric, dedicated to the Assumption of Mary. It was built in the Valencian Gothic style and the centuries added other Renaissance, Baroque and Neoclassical elements to it. Inside we highlight the Chapel of the Holy Chalice and the collection of Italian Renaissance painting. Its baroque main entrance or Puerta de los Hierros leads to the Plaza de la Reina. And to get to it we will pass under its Micalet bell tower, one of the most popular constructions in Valencia that can be visited by climbing its famous spiral staircase. Up there, 207 steps from the ground, wonderful views of the city await us.",['https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/hvsq0j1nq5tfmlhl3aion1nl9s/1657907100000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vZDaRdGuLpoSdmSW3LHTG03D-MB9iHB-cmy7jP283ZVoDQ1jVwsvcDaHig2_0RWi0h-9-ONqOlTs8s3Hb2XePZg8SQ2BBVytjTjSliOXpH7lZ5e57g36ac3l8eMIIeeSn1ASF8PPcJvWu_689pfATBt4U-RksPAjSsOiBc-6VFeO5cfwOXy7bXN1qIgZsqqsoMp?session=0&fife']
16,Plaça de la Reina,-0.3754586,39.474644,"La Plaça de la Reina és un dels llocs més concorreguts de València, lloc de confluència de set carrers adjacents. En aquesta plaça se situa el quilòmetre 0 de les carreteres radials de València i és la referència segons la qual es numeren els edificis de la ciutat. A més, destaca per les seues concorregudes terrasses, les seues parades d’autobús, el seu pàrquing subterrani i la seua animada vida social i comercial. Probablement la plaça més fotografiada de la ciutat, gràcies a la presència del Micalet.","La Plaza de la Reina es uno de los lugares más concurridos de València, lugar de confluencia de siete calles adyacentes. En esta plaza se sitúa el kilómetro 0 de las carreteras radiales de València y es la referencia según la cual se numeran los edificios de la ciudad. Además, destaca por sus concurridas terrazas, sus paradas de autobús, su parking subterráneo y su animada vida social y comercial. Probablemente la plaza más fotografiada de la ciudad, gracias a la presencia del Micalet.","The Plaza de la Reina is one of the busiest places in Valencia, a place where seven adjacent streets meet. This square is located at kilometer 0 of the radial roads of València and is the reference according to which the buildings of the city are numbered. In addition, it stands out for its busy terraces, its bus stops, its underground parking and its lively social and commercial life. Probably the most photographed square in the city, thanks to the presence of the Micalet.",None
16,Centre Arqueològic de l’Almoina.,-0.3742355,39.47615,"Des de la Plaça de la Reina pel Carrer de la Barchilla arribem al Centre Arqueològic de l’Almoina. Impressiona pensar que aquest museu es troba sobre l’antiga plaça romana de Décimo Junio Bruto. Exhibeix les restes de les excavacions arqueològiques que va dur a terme en aquest lloc durant dues dècades l’Ajuntament de València: monuments, edificis i elements arquitectònics antics, monedes, peces de ceràmica, etc. Un emocionant recorregut per diferents etapes de la història urbana de la ciutat.","Desde la Plaza de la Reina por la Calle de la Barchilla llegamos al Centro Arqueológico de la Limosna. Impresiona pensar que este museo se encuentra sobre la antigua plaza romana de Décimo Junio Bruto. Exhibe los restos de las excavaciones arqueológicas que llevó a cabo en este lugar durante dos décadas el Ayuntamiento de València: monumentos, edificios y elementos arquitectónicos antiguos, monedas, piezas de cerámica, etc. Un emocionante recorrido por diferentes etapas de la historia urbana de la ciudad.","From Plaza de la Reina along Calle de la Barchilla we arrive at the Archaeological Center of La Limosna. It is impressive to think that this museum is located on the old Roman square of Décimo Junio ​​Bruto. It exhibits the remains of the archaeological excavations carried out in this place for two decades by the Valencia City Council: monuments, buildings and ancient architectural elements, coins, ceramic pieces, etc. An exciting journey through different stages of the citys urban history.",None
16,L'Almodí,-0.3738707,39.476517,"Molt prop d’allí està el l’Almodí, un antic magatzem de blat construït en el S. XV que des de 1996 acull exposicions artístiques temporals. Abans havia funcionat com a Museu Paleontològic. És un edifici gòtic molt bell, situat en un entorn de gran encant.","Mucho cerca de allí está lo el Pósito, un antiguo almacén de trigo construido en el S. XV que desde 1996 acoge exposiciones artísticas temporales. Antes había funcionado como Museo Paleontológico. Es un edificio gótico muy bello, situado en uno en torno a gran encanto.","Very close to there is the Pósito, an old wheat warehouse built in the 15th century that has been hosting temporary art exhibitions since 1996. Previously it had functioned as a Paleontological Museum. It is a very beautiful gothic building, situated in one around great charm.",None
16,Palau del Marquès de Dosaigües,-0.3745222,39.473072,"Altre dels punts turístics clau a València és el Palau del Marquès de Dosaigües, la façana del qual rococó deixa bocabadats a la majoria de visitants per la seua extraordinària riquesa artística. Arribem fins a aquest punt recorrent carrers del centre històric com la dels Venerables i la d’Avellanes, en paral·lel a la Catedral i la Plaça de la Reina. D’aquesta forma arribem a la de la Pau i en una dels seus carrers adjacents trobem aquest palau. Els amants de la ceràmica no es perdran el Museu Nacional de Ceràmica González Martí que se situa en la segona planta.","Otro de los puntos turísticos clave en València es el Palacio del Marqués de Dos Aguas, la fachada del cual rococó deja boquiabiertos a la mayoría de visitantes por su extraordinaria riqueza artística. Llegamos hasta este punto recorriendo calles del centro histórico como la de los Venerables y la de Avellanas, en paralelo a la Catedral y la Plaza de la Reina. De esta forma llegamos a la de la Pau y en una de sus calles adyacentes encontramos este palacio. Los amantes de la cerámica no se perderán el Museo Nacional de Cerámica González Martí que se sitúa en la segunda planta.","Another of the key tourist spots in Valencia is the Palacio del Marqués de Dos Aguas, whose rococo façade leaves most visitors speechless due to its extraordinary artistic wealth. We reach this point by walking through streets of the historic center such as Los Venerables and Avellanas, parallel to the Cathedral and Plaza de la Reina. In this way we arrive at La Pau and in one of its adjacent streets we find this palace. Ceramic lovers will not miss the González Martí National Museum of Ceramics, which is located on the second floor.",['https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/b9ej1232svpfprcui02726ulgc/1657907100000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vb4X0IkejKPy1ChbfEXgM8ztwPNr3qY1ArfUE7VjHVPWZhqa975CPnolGul3V9CjtKej3OpWDePqPqvoHI4yX_TyToKjtAQAMoV0seWZkN3HdnnvSqOR0W3HgyACWBgJvNPG2AHDUkLxIO9EK-lf8AGR_AEz6PSikCQMp7F9P3oSmt9mzWYhCFWEJtInbhkDnXq?session=0&fife']
